weo_subject_code,geo,country_series_specific_notes
NGDPPC,MDV,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MLI,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MLT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MHL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MRT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MUS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MEX,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,FSM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MDA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MNG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MNE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MAR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MOZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,MMR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,NAM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,NPL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,NLD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,NZL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,NIC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,NER,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,NGA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,NOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,OMN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,PAK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,PLW,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,PAN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,PNG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,PRY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,PER,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,PHL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,POL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,PRT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,QAT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,ROU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,RUS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,RWA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,WSM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SMR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,STP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SAU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SRB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SYC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SLE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SGP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SVK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SVN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SLB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,ZAF,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SSD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,ESP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LKA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,KNA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,LCA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,VCT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SDN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SUR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SWZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SWE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,CHE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,SYR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TWN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TJK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TZA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,THA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TLS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TGO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TON,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TTO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TUN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TUR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TKM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,TUV,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,UGA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,UKR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,ARE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,GBR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,USA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,URY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,UZB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,VUT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,VEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,VNM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,YEM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,ZMB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPPC,ZWE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
