weo_subject_code,geo,country_series_specific_notes
NGDPDPC,NIC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,NER,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,NGA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,NOR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,OMN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,PAK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,PLW,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,PAN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,PNG,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,PRY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,PER,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,PHL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,POL,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,PRT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,QAT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ROU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,RUS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,RWA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,WSM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SMR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,STP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SAU,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SRB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SYC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SLE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SGP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SVK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SVN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SLB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ZAF,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SSD,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ESP,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LKA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,KNA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,LCA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,VCT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SDN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SUR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SWZ,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SWE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,CHE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,SYR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TWN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TJK,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TZA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,THA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TLS,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TGO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TON,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TTO,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TUN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TUR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TKM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,TUV,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,UGA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,UKR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ARE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,GBR,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,USA,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,URY,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,UZB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,VUT,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,VEN,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,VNM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,YEM,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ZMB,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
NGDPDPC,ZWE,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."
