weo_subject_code,geo,country_series_specific_notes
PPPGDP,TUR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,TKM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,TUV,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,UGA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,UKR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,ARE,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,GBR,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,USA,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,URY,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,UZB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,VUT,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,VEN,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,VNM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,YEM,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,ZMB,"See notes for:  Gross domestic product, current prices (National currency)."
PPPGDP,ZWE,"See notes for:  Gross domestic product, current prices (National currency)."
